rep,envscenario,comp,mean_alpha
235,2,equal,1.8
235,2,stable,8.91
235,3,equal,2.27
235,3,stable,6
235,4,equal,1.86
235,4,stable,6.99
235,5,equal,1
235,5,stable,5.47
235,6,equal,1
235,6,stable,6.98
235,7,equal,2
235,7,stable,6
235,8,equal,1
235,8,stable,8.83
235,9,equal,2
235,9,stable,9.83
235,10,equal,2
235,10,stable,8.9
235,11,equal,1
235,11,stable,5.91
235,12,equal,1.29
235,12,stable,6.92
235,13,equal,2.93
235,13,stable,6.66
235,14,equal,1
235,14,stable,7.88
235,15,equal,1.98
235,15,stable,6
235,16,equal,2.93
235,16,stable,5.51
235,17,equal,2.98
235,17,stable,6.9
235,18,equal,1
235,18,stable,4
235,19,equal,1.8
235,19,stable,7
235,20,equal,1
235,20,stable,6.99
236,1,equal,1.16
236,1,stable,3.01
236,2,equal,1.11
236,2,stable,3.62
236,3,equal,1.1
236,3,stable,3.16
236,4,equal,1.15
236,4,stable,3.09
236,5,equal,1.16
236,5,stable,3.49
236,6,equal,1.11
236,6,stable,3.39
236,7,equal,1.19
236,7,stable,3.26
236,8,equal,1.14
236,8,stable,3.02
236,9,equal,1.12
236,9,stable,3.28
236,10,equal,1.09
236,10,stable,3.45
236,11,equal,1.13
236,11,stable,3.2
236,12,equal,1.16
236,12,stable,3.07
236,13,equal,1.08
236,13,stable,3.23
236,14,equal,1.13
236,14,stable,2.91
236,15,equal,1.15
236,15,stable,2.92
236,16,equal,1.08
236,16,stable,3.4
236,17,equal,1.16
236,17,stable,3.36
236,18,equal,1.14
236,18,stable,3.2
236,19,equal,1.14
236,19,stable,3.15
236,20,equal,1.16
236,20,stable,2.46
237,1,equal,2
237,1,stable,5.98
237,2,equal,1
237,2,stable,7
237,3,equal,1.23
237,3,stable,7.98
237,4,equal,1.87
237,4,stable,6
237,5,equal,1
237,5,stable,5
237,6,equal,1
237,6,stable,5
237,7,equal,2
237,7,stable,7
237,8,equal,1
237,8,stable,7.9
237,9,equal,2
237,9,stable,8.97
237,10,equal,1
237,10,stable,6
237,11,equal,1
237,11,stable,5
237,12,equal,1
237,12,stable,5
237,13,equal,3
237,13,stable,8.85
237,14,equal,1
237,14,stable,7.84
237,15,equal,1
237,15,stable,6
237,16,equal,2
237,16,stable,9
237,17,equal,2
237,17,stable,8
237,18,equal,1
237,18,stable,6
237,19,equal,1
237,19,stable,6.99
237,20,equal,1
237,20,stable,8.99
238,1,equal,1.1
238,1,stable,3.38
238,2,equal,1.05
238,2,stable,3.82
238,3,equal,1.09
238,3,stable,3.86
238,4,equal,1.09
238,4,stable,3.06
238,5,equal,1.16
238,5,stable,3.38
238,6,equal,1.06
238,6,stable,2.89
238,7,equal,1.1
238,7,stable,3
238,8,equal,1.03
238,8,stable,3.22
238,9,equal,1.13
238,9,stable,3.12
238,10,equal,1.14
238,10,stable,3.21
238,11,equal,1.12
238,11,stable,3.04
238,12,equal,1.16
238,12,stable,3.06
238,13,equal,1.1
238,13,stable,3.23
238,14,equal,1.08
238,14,stable,3.74
238,15,equal,1.1
238,15,stable,3.85
238,16,equal,1.11
238,16,stable,3
238,17,equal,1.04
238,17,stable,3.14
238,18,equal,1.07
238,18,stable,3.14
238,19,equal,1.07
238,19,stable,3.25
238,20,equal,1.1
238,20,stable,3.75
239,1,equal,0.8
239,1,stable,0.97
239,2,equal,0.88
239,2,stable,0.94
239,3,equal,0.9
239,3,stable,0.98
239,4,equal,0.91
239,4,stable,1.01
239,5,equal,0.86
239,5,stable,0.92
239,6,equal,0.84
239,6,stable,0.89
239,7,equal,0.83
239,7,stable,1.02
239,8,equal,0.9
239,8,stable,0.89
239,9,equal,0.89
239,9,stable,1.09
239,10,equal,0.93
239,10,stable,0.94
239,11,equal,0.8
239,11,stable,1
239,12,equal,0.87
239,12,stable,0.98
239,13,equal,0.93
239,13,stable,0.97
239,14,equal,0.86
239,14,stable,0.93
239,15,equal,0.9
239,15,stable,0.9
239,16,equal,0.78
239,16,stable,1.07
239,17,equal,0.9
239,17,stable,0.93
239,18,equal,0.78
239,18,stable,0.89
239,19,equal,0.73
239,19,stable,0.71
239,20,equal,0.79
239,20,stable,0.84
240,1,equal,1.91
240,1,stable,8.65
240,2,equal,4.29
240,2,stable,4.45
240,3,equal,1.27
240,3,stable,5.96
240,4,equal,2.89
240,4,stable,7.14
240,5,equal,1
240,5,stable,5.98
240,6,equal,1.09
240,6,stable,5
240,7,equal,1.45
240,7,stable,5.64
240,8,equal,1
240,8,stable,5
240,9,equal,2
240,9,stable,5.54
240,10,equal,1
240,10,stable,6.97
240,11,equal,1
240,11,stable,4.97
240,12,equal,2
240,12,stable,6.94
240,13,equal,4.18
240,13,stable,6.99
240,14,equal,2.24
240,14,stable,5.37
240,15,equal,1.9
240,15,stable,3.81
240,16,equal,2.79
240,16,stable,5.99
240,17,equal,2.51
240,17,stable,8.06
240,18,equal,2.16
240,18,stable,5
240,19,equal,1.07
240,19,stable,4.89
240,20,equal,1
240,20,stable,5
241,1,equal,0
241,1,stable,0
241,2,equal,0
241,2,stable,0
241,3,equal,0
241,3,stable,0
241,4,equal,0
241,4,stable,0
241,5,equal,0
241,5,stable,0
241,6,equal,0
241,6,stable,0
241,7,equal,0
241,7,stable,0
241,8,equal,0
241,8,stable,0
241,9,equal,0
241,9,stable,0
241,10,equal,0
241,10,stable,0
241,11,equal,0
241,11,stable,0
241,12,equal,0
241,12,stable,0
241,13,equal,0
241,13,stable,0
241,14,equal,0
241,14,stable,0
241,15,equal,0
241,15,stable,0
241,16,equal,0
241,16,stable,0
241,17,equal,0
241,17,stable,0
241,18,equal,0
241,18,stable,0
241,19,equal,0
241,19,stable,0
241,20,equal,0
241,20,stable,0
242,1,equal,6.71
242,1,stable,10.3
242,2,equal,6.74
242,2,stable,7.82
242,3,equal,6.74
242,3,stable,7.37
242,4,equal,7.89
242,4,stable,9.01
242,5,equal,6.4
242,5,stable,8.24
242,6,equal,6.8
242,6,stable,8.7
242,7,equal,7.05
242,7,stable,6.23
242,8,equal,5.75
242,8,stable,10.15
242,9,equal,6.45
242,9,stable,6.16
242,10,equal,8.09
242,10,stable,6.8
242,11,equal,6.82
242,11,stable,6.33
242,12,equal,7.28
242,12,stable,7.49
242,13,equal,7.38
242,13,stable,7.06
242,14,equal,7.82
242,14,stable,8.03
242,15,equal,7.13
242,15,stable,7.57
242,16,equal,6.78
242,16,stable,11.06
242,17,equal,6.9
242,17,stable,6.69
242,18,equal,6.49
242,18,stable,4.85
242,19,equal,7.06
242,19,stable,7.57
242,20,equal,6.91
242,20,stable,6
243,1,equal,1.63
243,1,stable,3.27
243,2,equal,1.65
243,2,stable,3.5
243,3,equal,1.23
243,3,stable,3.77
243,4,equal,1.8
243,4,stable,3.96
243,5,equal,1.35
243,5,stable,2.95
243,6,equal,1.35
243,6,stable,3.92
243,7,equal,2.05
243,7,stable,3.56
243,8,equal,1.23
243,8,stable,4.55
243,9,equal,1.8
243,9,stable,4.52
243,10,equal,2.18
243,10,stable,4.11
243,11,equal,1.19
243,11,stable,2.25
243,12,equal,1.55
243,12,stable,4.32
243,13,equal,2.49
243,13,stable,4.12
243,14,equal,1.95
243,14,stable,3.96
243,15,equal,2.15
243,15,stable,3.17
243,16,equal,1.86
243,16,stable,3.69
243,17,equal,2.09
243,17,stable,3.9
243,18,equal,2.21
243,18,stable,3.98
243,19,equal,1.28
243,19,stable,4.16
243,20,equal,1.35
243,20,stable,2.43
244,1,equal,0
244,1,stable,0
244,2,equal,0
244,2,stable,0
244,3,equal,0
244,3,stable,0
244,4,equal,0
244,4,stable,0
244,5,equal,0
244,5,stable,0
244,6,equal,0
244,6,stable,0
244,7,equal,0
244,7,stable,0
244,8,equal,0
244,8,stable,0
244,9,equal,0
244,9,stable,0
244,10,equal,0
244,10,stable,0
244,11,equal,0
244,11,stable,0
244,12,equal,0
244,12,stable,0
244,13,equal,0
244,13,stable,0
244,14,equal,0
244,14,stable,0
244,15,equal,0
244,15,stable,0
244,16,equal,0
244,16,stable,0
244,17,equal,0
244,17,stable,0
244,18,equal,0
244,18,stable,0
244,19,equal,0
244,19,stable,0
244,20,equal,0
244,20,stable,0
245,1,equal,1.29
245,1,stable,3.93
245,2,equal,1.41
245,2,stable,4.37
245,3,equal,1.54
245,3,stable,4.22
245,4,equal,1.3
245,4,stable,3.15
245,5,equal,1.26
245,5,stable,2.91
245,6,equal,1.39
245,6,stable,4.31
245,7,equal,1.47
245,7,stable,3.23
245,8,equal,1.33
245,8,stable,3.47
245,9,equal,1.31
245,9,stable,3.21
245,10,equal,1.44
245,10,stable,4.14
245,11,equal,1.3
245,11,stable,4.07
245,12,equal,1.5
245,12,stable,3.84
245,13,equal,1.5
245,13,stable,3.94
245,14,equal,1.46
245,14,stable,4.05
245,15,equal,1.39
245,15,stable,3.75
245,16,equal,1.41
245,16,stable,3.99
245,17,equal,1.31
245,17,stable,4.16
245,18,equal,1.52
245,18,stable,3.55
245,19,equal,1.6
245,19,stable,3.96
245,20,equal,1.29
245,20,stable,3.63
246,1,equal,0
246,1,stable,0
246,2,equal,0
246,2,stable,0
246,3,equal,0
246,3,stable,0
246,4,equal,0
246,4,stable,0
246,5,equal,0
246,5,stable,0
246,6,equal,0
246,6,stable,0
246,7,equal,0
246,7,stable,0
246,8,equal,0
246,8,stable,0
246,9,equal,0
246,9,stable,0
246,10,equal,0
246,10,stable,0
246,11,equal,0
246,11,stable,0
246,12,equal,0
246,12,stable,0
246,13,equal,0
246,13,stable,0
246,14,equal,0
246,14,stable,0
246,15,equal,0
246,15,stable,0
246,16,equal,0
246,16,stable,0
246,17,equal,0
246,17,stable,0
246,18,equal,0
246,18,stable,0
246,19,equal,0
246,19,stable,0
246,20,equal,0
246,20,stable,0
247,1,equal,0
247,1,stable,0
247,2,equal,0
247,2,stable,0
247,3,equal,0
247,3,stable,0
247,4,equal,0
247,4,stable,0
247,5,equal,0
247,5,stable,0
247,6,equal,0
247,6,stable,0
247,7,equal,0
247,7,stable,0
247,8,equal,0
247,8,stable,0
247,9,equal,0
247,9,stable,0
247,10,equal,0
247,10,stable,0
247,11,equal,0
247,11,stable,0
247,12,equal,0
247,12,stable,0
247,13,equal,0
247,13,stable,0
247,14,equal,0
247,14,stable,0
247,15,equal,0
247,15,stable,0
247,16,equal,0
247,16,stable,0
247,17,equal,0
247,17,stable,0
247,18,equal,0
247,18,stable,0
247,19,equal,0
247,19,stable,0
247,20,equal,0
247,20,stable,0
248,1,equal,0.86
248,1,stable,1.3
248,2,equal,0.87
248,2,stable,1.04
248,3,equal,0.91
248,3,stable,1.29
248,4,equal,0.87
248,4,stable,1.13
248,5,equal,0.8
248,5,stable,1.15
248,6,equal,0.86
248,6,stable,1.29
248,7,equal,0.96
248,7,stable,1.07
248,8,equal,0.92
248,8,stable,1.2
248,9,equal,0.96
248,9,stable,1.2
248,10,equal,0.88
248,10,stable,1.27
248,11,equal,0.94
248,11,stable,1.37
248,12,equal,0.97
248,12,stable,1.3
248,13,equal,0.85
248,13,stable,1.26
248,14,equal,0.85
248,14,stable,1.16
248,15,equal,0.91
248,15,stable,1.57
248,16,equal,0.89
248,16,stable,1.18
248,17,equal,0.97
248,17,stable,1.2
248,18,equal,0.8
248,18,stable,1.17
248,19,equal,0.92
248,19,stable,1.24
248,20,equal,0.84
248,20,stable,1.2
249,1,equal,1.15
249,1,stable,3.21
249,2,equal,1.14
249,2,stable,3.05
249,3,equal,1.13
249,3,stable,3.09
249,4,equal,1.11
249,4,stable,2.96
249,5,equal,1.09
249,5,stable,3.73
249,6,equal,1.11
249,6,stable,3.03
249,7,equal,1.18
249,7,stable,3.33
249,8,equal,1.17
249,8,stable,3.09
249,9,equal,1.16
249,9,stable,3.01
249,10,equal,1.14
249,10,stable,3.48
249,11,equal,1.13
249,11,stable,3.26
249,12,equal,1.15
249,12,stable,3.08
249,13,equal,1.17
249,13,stable,3.02
249,14,equal,1.09
249,14,stable,3.45
249,15,equal,1.12
249,15,stable,2.88
249,16,equal,1.12
249,16,stable,2.58
249,17,equal,1.11
249,17,stable,3.12
249,18,equal,1.15
249,18,stable,2.55
249,19,equal,1.12
249,19,stable,3.41
249,20,equal,1.11
249,20,stable,3.18
250,1,equal,1
250,1,stable,9
250,2,equal,1
250,2,stable,6.98
250,3,equal,2
250,3,stable,6.98
250,4,equal,1
250,4,stable,7
250,5,equal,1
250,5,stable,6
250,6,equal,1
250,6,stable,6.99
250,7,equal,1.91
250,7,stable,5
250,8,equal,1
250,8,stable,8
250,9,equal,2
250,9,stable,8
250,10,equal,1
250,10,stable,7
250,11,equal,1
250,11,stable,6
250,12,equal,1
250,12,stable,5
250,13,equal,1
250,13,stable,6
250,14,equal,1.77
250,14,stable,5
250,15,equal,2
250,15,stable,7.91
250,16,equal,1.82
250,16,stable,6.98
250,17,equal,2
250,17,stable,8.34
250,18,equal,1
250,18,stable,5.91
250,19,equal,1.41
250,19,stable,6
250,20,equal,1
250,20,stable,5.99
